<h3>自由アピール　200字(英語可)</h3>,"<p>My greatest strength is to adapt a hard situation. After matriculation, I have made my living by only the income from my part-time job and scholarship. It was very difficult for me because I just left home in the country and started inexperienced living by myself. I had to work with my hands till after midnight over 4 days in a week and get up around 6 to complete tasks from university and go classes on the next day. However, I have a passion for both my major and part-time job, so I can be highly motivated by finding pleasure in such a tough schedule. My dream to study abroad also came true. Moreover, I got a habit of thinking out the efficient ways to yield good results. I do not have much time when I can do what I like, so I need to plan in the proper order and consider the successful methods customarily. I know that the business of an investment bank is challenging one which often needs even staying up all night for a few days. I can make a challenge to the tasks even if it exceeds my capacity, and adjust to the situation.</p>"
<h3>応募部門へのインターン希望理由。このインターンを通して学びたいこと（500字）</h3>,<p>将来の夢を実現可能にする、高い能力が身につくと考えたからです。私の目指す姿は、社会に直接影響を与える有能なキャリアウーマンです。具体的には、多角的かつ先を見通した視点で課題やポテンシャルを見つけ出し、高い分析力で顧客の望む結果へと導く総括的な事業を遂行したいと考えています。そのためには、社会の動きを洞察するための深い知識と能力に裏打ちされた自信の２つが必要です。この双方の力を築ける理想的な場が、変動の激しい金融業界の中で特に強いリーダーシップを発揮する貴社であると考えます。金融業界の成長ビジネスとして躍進を続けるアセットマネジメント部門、柔軟な適応能力で的確な判断の中心となるオペレーションズ、投資家の多彩なニーズに応えるために複雑な情報から最良の解決策を提供する証券部門の業務に触れることで、目標達成に生かせる働き方や思考力の習得を目指しています。私は、自己成長の鍵は優秀で高い理念を持つ人々の中に身を置き、互いに高めあうことだと考えます。この夏、金融、更に今日の社会における知識と先見の明をつける努力をし、仲間と切磋琢磨する機会を得ることで自己の成長に繋げ、将来像をより明確なものとします。</p>
<h3>長所短所　（500字）</h3>,<p>私は向上心を持って、自ら道を切り開くことができます。不慣れな環境下でも恐れず高い目標を設定し、その達成に向けて尽力します。小中学生の頃はプロピアニストとして活躍している同世代の子どもたちと共にピアノコンクール優勝を目指し、高校時代には家庭環境の変化から音楽大学進学を断念したことを契機に東京大学進学へと目標を切り替えました。お茶の水女子大学で学ぶ中では、専門性の高い教授や友人から刺激を受け、二カ国の留学にも挑戦しました。また、唯一の十代として働き始めたアルバイト先では、お客様の満足のためにはアルバイトか社員かといった区別は存在しないという考えのもと、お客様との関係構築に努めてきました。この長所により、自己の更なる可能性を発見し、広い視野を持つことに繋がりました。貴社インターンシップにて、更なる前進を目指しています。一方私の短所は、負けず嫌いで周囲の人々をライバル視してしまう点です。秀でた能力を持ちつつも協調性を重視し、競い合うことを望まない人を認識することが大切だと痛感しています。今後は、ライバルだけではなく同士、仲間として互いに高めあえる関係性を築く努力をしたいと考えております。</p>
<h3>自由アピール　200字(英語可)</h3>,"<p>My greatest strength is to adapt a hard situation. After matriculation, I have made my living by only the income from my part-time job and scholarship. It was very difficult for me because I just left home in the country and started inexperienced living by myself. I had to work with my hands till after midnight over 4 days in a week and get up around 6 to complete tasks from university and go classes on the next day. However, I have a passion for both my major and part-time job, so I can be highly motivated by finding pleasure in such a tough schedule. My dream to study abroad also came true. Moreover, I got a habit of thinking out the efficient ways to yield good results. I do not have much time when I can do what I like, so I need to plan in the proper order and consider the successful methods customarily. I know that the business of an investment bank is challenging one which often needs even staying up all night for a few days. I can make a challenge to the tasks even if it exceeds my capacity, and adjust to the situation.</p>"
<h3>応募部門を希望する理由をご記入ください。　（600 文字以内）</h3>,<p>【全部門共通】激務として知られる業務形態は、自分の成長を最大化すると感じたからです。部活、学問等、これまでの経験から自分には人多くの仕事を行うことでより早い成長が達成できたと感じています。また、厳しい仕事が毎日山積みの環境に身を置き、全力を尽くして仕事ができる人は、世の中にほとんどいません。マイノリティーな環境に身を置くことで、劇的な成長ができると考えています。【投資銀行、投資調査】将来自分がどのように働いていたいかを考えたときに、最もその理想に近づくことができる仕事だと感じたからです。私は将来、投資家兼コンサルタントとして活躍したいと考えています。企業や社会を正しい方向に導き、個々人が本当に実現したい夢の実現を支援することで、人々が一生懸命に活き活きと生きることができ、笑顔溢れる社会を作りたいと考えています。そのために必要な投資家的視点、企業分析力、戦略的思考力を身に着けることができると考えました。投資銀行部門ではミクロに、投資調査部門ではマクロにこれらの能力を学べると感じています。【証券部門】自分だけの価値を発揮できる点に惹かれています。セールスにおいては、差別化が難しい金融商品を販売する上で、最後は人の魅力で勝負する点、トレーディングにおいては、自分の頭で考えた戦略が正しいかどうかが、シンプルな結果として得られる点が、仕事をする上でのモチベーションに繋がると考えています。</p>
<h3>あなたの長所・短所をご記入ください。（600 文字以内）</h3>,<p>私の長所は笑顔です。いつも笑顔でいることができる点、周囲を笑顔にしたいという欲求が強いと自負しています。この夏参加したベトナムでのインターンシップでも、自分の笑顔を拡げ、共有することを目標に掲げました。インターン先のITベンチャー企業では、人材コンサルティングを7日間行いました。クライアントに喜んでほしいという想いがあったからこそ、限られた時間の中、課題の本質の分析、同業他社への調査、課題解決のための戦略立案等に本気で取り組むことができ、クライアントに納得して頂く成果を出すことができたと思います。また共に業務を行った仲間から、「おまえがいてくれてよかった」という客観的な評価をもらうことで、仲間にとって動きやすい雰囲気を作り出すことができるという自分の良さを再確認することができました。短所は行動力に欠けている点です。もし、行動力があり様々な困難に立ち向かっていれば必ず失敗をします。失敗をすれば、細部まで検討すること、綿密な計画性が必要であることを学び、それが行動に変わるはずです。しかし、私にはそういった特性が身についていないので、行動力に欠けていると判断しました。今後の生活においては、思い立ったことを行動に移すことはもちろん、日常生活の小さな点（片付け、整理整頓等）の意識を変えることも同時に行い、両方向からアプローチすることが弱みは克服するための最善の方法であると考えています。</p>
<h3>自己PRなどをご記入ください。英語で書くことを推奨します。（日本語200字以内、英語100words以内）</h3>,<p>上述した夢への第一歩としてセミナーを主催しました。就職という大きな選択をする学生に、幅広い選択肢を与えるため、世界を飛び回る森山たつを様をお招きし講演を頂きました。集客目標の100人を大きく下回る30人しか集めることができませんでしたが、この失敗を通して、夢を達成するためにこの手段が本当に最適なのか、計画とはどう立てるべきであるか、意識して計画を進める点は何かということを実践を通じて学ぶことができました。</p>
<h3>応募部門を希望する理由をご記入ください。　（600 文字以内）</h3>,<p>【全部門共通】激務として知られる業務形態は、自分の成長を最大化すると感じたからです。部活、学問等、これまでの経験から自分には人多くの仕事を行うことでより早い成長が達成できたと感じています。また、厳しい仕事が毎日山積みの環境に身を置き、全力を尽くして仕事ができる人は、世の中にほとんどいません。マイノリティーな環境に身を置くことで、劇的な成長ができると考えています。【投資銀行、投資調査】将来自分がどのように働いていたいかを考えたときに、最もその理想に近づくことができる仕事だと感じたからです。私は将来、投資家兼コンサルタントとして活躍したいと考えています。企業や社会を正しい方向に導き、個々人が本当に実現したい夢の実現を支援することで、人々が一生懸命に活き活きと生きることができ、笑顔溢れる社会を作りたいと考えています。そのために必要な投資家的視点、企業分析力、戦略的思考力を身に着けることができると考えました。投資銀行部門ではミクロに、投資調査部門ではマクロにこれらの能力を学べると感じています。【証券部門】自分だけの価値を発揮できる点に惹かれています。セールスにおいては、差別化が難しい金融商品を販売する上で、最後は人の魅力で勝負する点、トレーディングにおいては、自分の頭で考えた戦略が正しいかどうかが、シンプルな結果として得られる点が、仕事をする上でのモチベーションに繋がると考えています。</p>
<h3>あなたの長所・短所をご記入ください。（600 文字以内）</h3>,<p>私の長所は笑顔です。いつも笑顔でいることができる点、周囲を笑顔にしたいという欲求が強いと自負しています。この夏参加したベトナムでのインターンシップでも、自分の笑顔を拡げ、共有することを目標に掲げました。インターン先のITベンチャー企業では、人材コンサルティングを7日間行いました。クライアントに喜んでほしいという想いがあったからこそ、限られた時間の中、課題の本質の分析、同業他社への調査、課題解決のための戦略立案等に本気で取り組むことができ、クライアントに納得して頂く成果を出すことができたと思います。また共に業務を行った仲間から、「おまえがいてくれてよかった」という客観的な評価をもらうことで、仲間にとって動きやすい雰囲気を作り出すことができるという自分の良さを再確認することができました。短所は行動力に欠けている点です。もし、行動力があり様々な困難に立ち向かっていれば必ず失敗をします。失敗をすれば、細部まで検討すること、綿密な計画性が必要であることを学び、それが行動に変わるはずです。しかし、私にはそういった特性が身についていないので、行動力に欠けていると判断しました。今後の生活においては、思い立ったことを行動に移すことはもちろん、日常生活の小さな点（片付け、整理整頓等）の意識を変えることも同時に行い、両方向からアプローチすることが弱みは克服するための最善の方法であると考えています。</p>
<h3>自己PRなどをご記入ください。英語で書くことを推奨します。（日本語200字以内、英語100words以内）</h3>,<p>上述した夢への第一歩としてセミナーを主催しました。就職という大きな選択をする学生に、幅広い選択肢を与えるため、世界を飛び回る森山たつを様をお招きし講演を頂きました。集客目標の100人を大きく下回る30人しか集めることができませんでしたが、この失敗を通して、夢を達成するためにこの手段が本当に最適なのか、計画とはどう立てるべきであるか、意識して計画を進める点は何かということを実践を通じて学ぶことができました。</p>
<h3>応募部門を希望する理由をご記入ください。　（600 文字以内）</h3>,<p>【全部門共通】激務として知られる業務形態は、自分の成長を最大化すると感じたからです。部活、学問等、これまでの経験から自分には人多くの仕事を行うことでより早い成長が達成できたと感じています。また、厳しい仕事が毎日山積みの環境に身を置き、全力を尽くして仕事ができる人は、世の中にほとんどいません。マイノリティーな環境に身を置くことで、劇的な成長ができると考えています。【投資銀行、投資調査】将来自分がどのように働いていたいかを考えたときに、最もその理想に近づくことができる仕事だと感じたからです。私は将来、投資家兼コンサルタントとして活躍したいと考えています。企業や社会を正しい方向に導き、個々人が本当に実現したい夢の実現を支援することで、人々が一生懸命に活き活きと生きることができ、笑顔溢れる社会を作りたいと考えています。そのために必要な投資家的視点、企業分析力、戦略的思考力を身に着けることができると考えました。投資銀行部門ではミクロに、投資調査部門ではマクロにこれらの能力を学べると感じています。【証券部門】自分だけの価値を発揮できる点に惹かれています。セールスにおいては、差別化が難しい金融商品を販売する上で、最後は人の魅力で勝負する点、トレーディングにおいては、自分の頭で考えた戦略が正しいかどうかが、シンプルな結果として得られる点が、仕事をする上でのモチベーションに繋がると考えています。</p>
<h3>あなたの長所・短所をご記入ください。（600 文字以内）</h3>,<p>私の長所は笑顔です。いつも笑顔でいることができる点、周囲を笑顔にしたいという欲求が強いと自負しています。この夏参加したベトナムでのインターンシップでも、自分の笑顔を拡げ、共有することを目標に掲げました。インターン先のITベンチャー企業では、人材コンサルティングを7日間行いました。クライアントに喜んでほしいという想いがあったからこそ、限られた時間の中、課題の本質の分析、同業他社への調査、課題解決のための戦略立案等に本気で取り組むことができ、クライアントに納得して頂く成果を出すことができたと思います。また共に業務を行った仲間から、「おまえがいてくれてよかった」という客観的な評価をもらうことで、仲間にとって動きやすい雰囲気を作り出すことができるという自分の良さを再確認することができました。短所は行動力に欠けている点です。もし、行動力があり様々な困難に立ち向かっていれば必ず失敗をします。失敗をすれば、細部まで検討すること、綿密な計画性が必要であることを学び、それが行動に変わるはずです。しかし、私にはそういった特性が身についていないので、行動力に欠けていると判断しました。今後の生活においては、思い立ったことを行動に移すことはもちろん、日常生活の小さな点（片付け、整理整頓等）の意識を変えることも同時に行い、両方向からアプローチすることが弱みは克服するための最善の方法であると考えています。</p>
<h3>自己PRなどをご記入ください。英語で書くことを推奨します。（日本語200字以内、英語100words以内）</h3>,<p>上述した夢への第一歩としてセミナーを主催しました。就職という大きな選択をする学生に、幅広い選択肢を与えるため、世界を飛び回る森山たつを様をお招きし講演を頂きました。集客目標の100人を大きく下回る30人しか集めることができませんでしたが、この失敗を通して、夢を達成するためにこの手段が本当に最適なのか、計画とはどう立てるべきであるか、意識して計画を進める点は何かということを実践を通じて学ぶことができました。</p>
<h3>応募部門を希望する理由をご記入ください。（600文字以内）</h3>,"<p>私のキャリアにおいて貴社を志望する理由には、私の望む成長の環境があるという外部要因と自分の強みを活かせるという内部要因がある。
<br/>まず外部要因について説明する。
<br/>私の将来の目標は経営者になることである。その事業の方向性などは現在のところ未定であるが、目標の実現のためには、多くの業界に関わり自分の取り組むべきテーマを見つけることと、深く考える能力を高めることの二点が必要である。この二点を満たすセールス業務を通じて、世の中の産業構造を理解し、業界について深く考える能力をつけたい。
<br/>その中でも貴社は、実績を伴う高い信頼性と、重要な金融マーケットであるアメリカでの高いブランド力を持っている。そのような貴社のセールス部門においては、幅広く多くの案件に取り組める機会があり、働く環境として大変魅力的である。
<br/>次に内部要因を説明する。私の強みは分析能力とプロ意識である。私は男子ラクロス部に所属し、我々のチームは〇〇準優勝という結果を残した。
<br/>運動能力で劣る我々が他大学に勝利するために、また個人として上達するためにも、常にどうすれば強くなるかを分析し、上達する方法を模索した。その上で考え抜いて立てた計画はプロ意識を持って確実に実行した。毎日「今日誰よりも上手くなったか」を自問しながら日々愚直に努力してきた。
<br/>私はこの強みを、セールス業務においても活かしたい。</p>"
<h3>あなたの長所・短所をご記入ください。（600文字以内）</h3>,"<p>私の長所はストイックに努力できることである。私は将来経営者になるために、必要であると思われる教育や、課外活動を自らに課してきた。具体例を述べる。私は〇〇大学経済学部に在籍していたが、日本一の環境で経営を学ぶために、〇〇大学商学部を再受験した。大学では運動能力で劣るというハンデを持ちながら日本一を目指すことと、組織の動かし方やリーダーシップを学ぶ機会に魅力を感じ、体育会男子ラクロス部に入部した。現在はトップマネジメントと仕事をする準備として、MBAコースにおいて留学生や社会人を交えたチームで課題を解決している。このように将来の目標のために必要な自己成長を求めてストイックに努力できることが私の長所である。
<br/>他方短所は他人に対して関心が薄いことである。私は自己成長に貪欲なため、あらゆる物事を自分にとって得るものがあるかどうかの基準で合理的に判断する。そのため自分に資するところがあまりないと感じたことに対しては関心がなく、その結果他人に興味がない、チームのために働かないと指摘されることがあった。しかし、部活動において1年間チームを裏方として支えた経験から、チームにどう付加価値を与えるかという視点が身につき、その短所も多少克服できたと考えている。また現在は自分の周りの環境あらゆるものに多くの吸収すべき点があると考えており、意識的に自己成長の機会を見出している。</p>"
<h3>自己PRなどをご記入ください。英語で書くことを推奨します。（日本語200文字以内、英語100words以内）</h3>,"<p>私の強みは分析能力と、プロ意識である。
<br/>私は大学時代体育会男子ラクロス部に所属し、我々のチームは〇〇リーグ準優勝という結果を残した。運動能力で劣る我々が他大学に勝利するために、どうすれば強くなるかを分析し、決めた計画はプロ意識を持って実行した。選手生命を絶たれた際にも、私は裏方としてチームを支えた。私は他大学を分析し、戦略を立てると共に、チームに付加価値を与えるために、雑用も進んでこなした。</p>"
<h3>応募部門志望理由：　応募部門への志望理由をご記入ください （600字以内、改行不可）</h3>,<p>オペレーションズ部門を志望する理由は2点あります。1．グローバルな環境こそが私の能力を最大限に引き出せる職場であると考えるため、2．キャリア形成のための人材育成を重視した研修制度に惹かれているためです。1．に関して、幼少時から日米バイリンガルとして育った私は、よりグローバルな視点で社会を見る力を身につけるためにシアトルに留学しました。現地で行ったインターンシップの話です。仕事場では、多数のお客様に対し、一人で対応することが多くありました。しかし、最初は何も教えられずにいたため、戸惑うこともあり、お客様にも社員にも迷惑をかけることがありました。私は、仕事を円滑に進めるために早く出勤をし、社員に自ら積極的に質問をするようにしました。その後も、社員の方を観察し、自分の仕事の成果を上げる努力をしました。その結果、成果を上げると共に、状況把握をして行動することを学びました。私はこの経験から、様々な背景を持つ多国籍の人たちと関わり、視野を広げたことで、国境を越えた業務を的確に遂行できると考えます。2．では、金融業界でキャリア形成を志望する私にとって、人材育成を重視した研修制度がとても魅力的です。そして貴社の人材こそが、国際経済社会の中心的な企業となると思考と私の今後の生き方に似ていると感じます。私はいかなることにも挑戦し、根気強く目標達成を目指す一人として幅広い業務に挑戦します。</p>
<h3>長所、短所：　ご自分の長所と短所を述べてください　（600字以内、改行不可）</h3>,<p>私の長所は、状況把握をし、判断できることです。学生限定の街コン、学コンを開催した時の話です。街コンは地域活性化、飲食店等のプロモーション、出会いの場の創出を目的としたイベントです。私は友人らと参加者を500人集めることを目標にしました。私は集客のリーダーとして、一番効率の良い方法はSNSで情報を流すことだと考え、チームメンバー全員もそうするように促しました。しかし、最初は400人しか集まりませんでした。原因は、参加者が連れの友人を1人しか誘っていなかったからでした。私は残りの100人を集めるため、アイデアを提案しましたが、友人らは、400人で妥協すると言いました。しかし、私は妥協できませんでした。私の短所は一度決めた目標に対し、妥協ができないことです。私は友人らを納得させ、SNSで参加を表示した学生に割引キャンペーンを提示しました。学生がより多くの友人を連れてこられるようなイベントにするため、努力をしました。その結果、学コン開催日には目標の560人の参加者を迎えることが出来ました。またこの学コンの成功より、街コンの情報が拡散し、認知度が上がりました。そして再び大きくなって開催することができました。私はこの経験を通して、チームリーダーとして、諦めずに目標達成のために判断することを学びました。妥協できない分、それに伴う努力とアイデアの創出することを全ての活動でするようにしています。</p>
<h3>自由アピール欄：　自己PRなどを述べてください。　英語で書くことを推奨します（200字以内、日本語または英語、改行不可）</h3>,"<p>I am open minded, flexible and eager to learn about the financial world. Studying aboard has expanded my vision, plus I personally grew and became stronger. I am a good communicator with excellent inter personal skills. I am capable of using my own initiative and persevere to achieve my goals. I strongly believe Goldman Sachs is the place for me to learn and undertake new challenges while contributing with my enthusiasm.</p>"
<h3>応募部門でサマー・インターンシップを希望する理由をご記入ください。また、このインターンシップを通じて学びたいことがあればあわせてご記入ください。（500字以内、日本語、改行不可）</h3>,<p>私は２０１２年の８月に1万人規模のダンスイベントを主催しました。横浜市の後援を頂き、協賛企業としてアルマーニエクスチェンジ、コカ・コーラ、Pioneer、キリン、日清食品、横浜相鉄JOINUSなどの企業から協賛をして頂いたのですが、社会人の方と仕事をするのは初めてで、こちら側からの協賛に関するプレゼンテーションがおわったあとの雑談の際などに証券の話や投資に関する話題が出たときに自分にはそれに関する知識があまりなく、自分の未熟さに気づきました。そのときに自分に対して「恥ずかしい」と感じたその悔しさが今でも胸に残っています。そこで、証券や投資に関する勉強をしたいと思い、ゴールドマンサックスの証券部門と投資調査部門でのインターンに応募させて頂きました。オペレーション部門に関しましては、ゴールドマンサックスの全体像を勉強させて頂けると思い、応募させて頂きました。</p>
<h3>あなたの長所と短所をご記入ください。（500字以内、日本語、改行不可）</h3>,<p>私の長所は、目標があれば必ず達成するという強い意志があるところです。中学１年生のときにストリートダンスを始めた際、「テレビに出ること」「コンテストで優勝すること」を目標とし、週６回ダンススタジオに通い、結果としてテレビ朝日ロンドンハーツ出演や、ICE CREAM DANCE CONTESTなど６つのコンテストにおいて優勝することができました。また、高校生のときに先生に勧められたことをきっかけに宅建を受けることにした際は、申し込んだその日から試験当日まで宅建のことが常に頭から離れなくなるほど夢中で３ヵ月独学をして合格することができました。また、大学２年生のときに香港に交換留学をしたときには、英語と中国語の習得を目標とし、結果としてTOEIC９７０点、中国政府による中国語検定であるHSKの最上級の６級に合格しました。このように、私は目標を定めればそれに向けてがむしゃらに努力し、何が何でも必ず達成します。逆に短所は、目標があるとそれ以外のことが考えられなくなり、自分にプレッシャーを与えてしまうところです。しかし自分にプレッシャーを与えるのは中学生のときからであり、どんなプレッシャーでも耐え抜いて結果を出すことに関しては誰にも負けません。</p>
<h3>自由アピール欄(希望部門の中にトレーダーまたはオペレーションズが入っている場合は、英語で書くことを推奨します)　 （日本語200字または英語200語以内、改行不可）</h3>,"<p>I was born in Singapore, and used to live in Texas and California for four years, so my English is natively read, written, and spoken. Additionally, I went to an exchange study-abroad to Chinese University of Hong Kong in Hong Kong from September 2012 to May 2013, where I studied Mandarin Chinese and passed HSK grade 6, the highest level of the Chinese language exam run by Chinese government. I am a professional dancer and some of my background as a dancer includes back dancer of Eiko Kano(broadcasted on TV ASAHI London Hearts), JUNE live back dancer, Daichi Miura live back dancer, Gekiatsu-Festival Dance Contest WINNER, Ice Cream Dance Contest WINNER, First Challenge Crew Battle WINNER and so on. Additionally, I have an experience of organizing an outdoor dance festival in Yokohama, Japan. My event was sponsored by internationally noted companies such as Armani-Exchange and Coca-Cola, and succeeded to gather 10 thousand people in a day. </p>"
<h3>応募部門でサマー・インターンシップを希望する理由をご記入ください。また、このインターンシップを通じて学びたいことがあればあわせてご記入ください。（500字以内、日本語、改行不可）</h3>,<p>私は２０１２年の８月に1万人規模のダンスイベントを主催しました。横浜市の後援を頂き、協賛企業としてアルマーニエクスチェンジ、コカ・コーラ、Pioneer、キリン、日清食品、横浜相鉄JOINUSなどの企業から協賛をして頂いたのですが、社会人の方と仕事をするのは初めてで、こちら側からの協賛に関するプレゼンテーションがおわったあとの雑談の際などに証券の話や投資に関する話題が出たときに自分にはそれに関する知識があまりなく、自分の未熟さに気づきました。そのときに自分に対して「恥ずかしい」と感じたその悔しさが今でも胸に残っています。そこで、証券や投資に関する勉強をしたいと思い、ゴールドマンサックスの証券部門と投資調査部門でのインターンに応募させて頂きました。オペレーション部門に関しましては、ゴールドマンサックスの全体像を勉強させて頂けると思い、応募させて頂きました。</p>
<h3>あなたの長所と短所をご記入ください。（500字以内、日本語、改行不可）</h3>,<p>私の長所は、目標があれば必ず達成するという強い意志があるところです。中学１年生のときにストリートダンスを始めた際、「テレビに出ること」「コンテストで優勝すること」を目標とし、週６回ダンススタジオに通い、結果としてテレビ朝日ロンドンハーツ出演や、ICE CREAM DANCE CONTESTなど６つのコンテストにおいて優勝することができました。また、高校生のときに先生に勧められたことをきっかけに宅建を受けることにした際は、申し込んだその日から試験当日まで宅建のことが常に頭から離れなくなるほど夢中で３ヵ月独学をして合格することができました。また、大学２年生のときに香港に交換留学をしたときには、英語と中国語の習得を目標とし、結果としてTOEIC９７０点、中国政府による中国語検定であるHSKの最上級の６級に合格しました。このように、私は目標を定めればそれに向けてがむしゃらに努力し、何が何でも必ず達成します。逆に短所は、目標があるとそれ以外のことが考えられなくなり、自分にプレッシャーを与えてしまうところです。しかし自分にプレッシャーを与えるのは中学生のときからであり、どんなプレッシャーでも耐え抜いて結果を出すことに関しては誰にも負けません。</p>
<h3>自由アピール欄(希望部門の中にトレーダーまたはオペレーションズが入っている場合は、英語で書くことを推奨します)　 （日本語200字または英語200語以内、改行不可）</h3>,"<p>I was born in Singapore, and used to live in Texas and California for four years, so my English is natively read, written, and spoken. Additionally, I went to an exchange study-abroad to Chinese University of Hong Kong in Hong Kong from September 2012 to May 2013, where I studied Mandarin Chinese and passed HSK grade 6, the highest level of the Chinese language exam run by Chinese government. I am a professional dancer and some of my background as a dancer includes back dancer of Eiko Kano(broadcasted on TV ASAHI London Hearts), JUNE live back dancer, Daichi Miura live back dancer, Gekiatsu-Festival Dance Contest WINNER, Ice Cream Dance Contest WINNER, First Challenge Crew Battle WINNER and so on. Additionally, I have an experience of organizing an outdoor dance festival in Yokohama, Japan. My event was sponsored by internationally noted companies such as Armani-Exchange and Coca-Cola, and succeeded to gather 10 thousand people in a day. </p>"
<h3>応募部門へのインターン希望理由。このインターンを通して学びたいこと（500文字以内）</h3>,<p>将来の夢を実現可能にする、高い能力が身につくと考えたからです。私の目指す姿は、社会に直接影響を与える有能なキャリアウーマンです。具体的には、多角的かつ先を見通した視点で課題やポテンシャルを見つけ出し、高い分析力で顧客の望む結果へと導く総括的な事業を遂行したいと考えています。そのためには、社会の動きを洞察するための深い知識と能力に裏打ちされた自信の２つが必要です。この双方の力を築ける理想的な場が、変動の激しい金融業界の中で特に強いリーダーシップを発揮する貴社であると考えます。金融業界の成長ビジネスとして躍進を続けるアセットマネジメント部門、柔軟な適応能力で的確な判断の中心となるオペレーションズ、投資家の多彩なニーズに応えるために複雑な情報から最良の解決策を提供する証券部門の業務に触れることで、目標達成に生かせる働き方や思考力の習得を目指しています。私は、自己成長の鍵は優秀で高い理念を持つ人々の中に身を置き、互いに高めあうことだと考えます。この夏、金融、更に今日の社会における知識と先見の明をつける努力をし、仲間と切磋琢磨する機会を得ることで自己の成長に繋げ、将来像をより明確なものとします。</p>
<h3>長所短所（500文字以内）</h3>,<p>私は向上心を持って、自ら道を切り開くことができます。不慣れな環境下でも恐れず高い目標を設定し、その達成に向けて尽力します。小中学生の頃はプロピアニストとして活躍している同世代の子どもたちと共にピアノコンクール優勝を目指し、高校時代には家庭環境の変化から音楽大学進学を断念したことを契機に東京大学進学へと目標を切り替えました。お茶の水女子大学で学ぶ中では、専門性の高い教授や友人から刺激を受け、二カ国の留学にも挑戦しました。また、唯一の十代として働き始めたアルバイト先では、お客様の満足のためにはアルバイトか社員かといった区別は存在しないという考えのもと、お客様との関係構築に努めてきました。この長所により、自己の更なる可能性を発見し、広い視野を持つことに繋がりました。貴社インターンシップにて、更なる前進を目指しています。一方私の短所は、負けず嫌いで周囲の人々をライバル視してしまう点です。秀でた能力を持ちつつも協調性を重視し、競い合うことを望まない人を認識することが大切だと痛感しています。今後は、ライバルだけではなく同士、仲間として互いに高めあえる関係性を築く努力をしたいと考えております。</p>
<h3>自由アピール（200文字）（英語可）</h3>,"<p>My greatest strength is to adapt a hard situation. After matriculation, I have made my living by only the income from my part-time job and scholarship. It was very difficult for me because I just left home in the country and started inexperienced living by myself. I had to work with my hands till after midnight over 4 days in a week and get up around 6 to complete tasks from university and go classes on the next day. However, I have a passion for both my major and part-time job, so I can be highly motivated by finding pleasure in such a tough schedule. My dream to study abroad also came true. Moreover, I got a habit of thinking out the efficient ways to yield good results. I do not have much time when I can do what I like, so I need to plan in the proper order and consider the successful methods customarily. I know that the business of an investment bank is challenging one which often needs even staying up all night for a few days. I can make a challenge to the tasks even if it exceeds my capacity, and adjust to the situation.</p>"
<h3>職務経験（100文字）</h3>,<p>ホテル内の京料理店ホールスタッフとして働き始め、今年で３年目となります。礼儀に厳しく、お客様の満足を追求するこの仕事において、今では社員代行も行い、個人的な常連を最も多く抱えるスタッフとなっています。</p>
<h3>所属団体での経験（100文字）</h3>,<p>もてなしという目的を最短ルートで行う潔さが好きで入部した茶道部では、所作の洗練や専門性を高めると同時に、渉外係として他大学や社会人の方々との交流の輪を広げ、活動に興味を持って頂くことに貢献しています。</p>
<h3>応募部門へのインターン希望理由。このインターンを通して学びたいこと（500文字以内）</h3>,<p>将来の夢を実現可能にする、高い能力が身につくと考えたからです。私の目指す姿は、社会に直接影響を与える有能なキャリアウーマンです。具体的には、多角的かつ先を見通した視点で課題やポテンシャルを見つけ出し、高い分析力で顧客の望む結果へと導く総括的な事業を遂行したいと考えています。そのためには、社会の動きを洞察するための深い知識と能力に裏打ちされた自信の２つが必要です。この双方の力を築ける理想的な場が、変動の激しい金融業界の中で特に強いリーダーシップを発揮する貴社であると考えます。金融業界の成長ビジネスとして躍進を続けるアセットマネジメント部門、柔軟な適応能力で的確な判断の中心となるオペレーションズ、投資家の多彩なニーズに応えるために複雑な情報から最良の解決策を提供する証券部門の業務に触れることで、目標達成に生かせる働き方や思考力の習得を目指しています。私は、自己成長の鍵は優秀で高い理念を持つ人々の中に身を置き、互いに高めあうことだと考えます。この夏、金融、更に今日の社会における知識と先見の明をつける努力をし、仲間と切磋琢磨する機会を得ることで自己の成長に繋げ、将来像をより明確なものとします。</p>
<h3>長所短所（500文字以内）</h3>,<p>私は向上心を持って、自ら道を切り開くことができます。不慣れな環境下でも恐れず高い目標を設定し、その達成に向けて尽力します。小中学生の頃はプロピアニストとして活躍している同世代の子どもたちと共にピアノコンクール優勝を目指し、高校時代には家庭環境の変化から音楽大学進学を断念したことを契機に東京大学進学へと目標を切り替えました。お茶の水女子大学で学ぶ中では、専門性の高い教授や友人から刺激を受け、二カ国の留学にも挑戦しました。また、唯一の十代として働き始めたアルバイト先では、お客様の満足のためにはアルバイトか社員かといった区別は存在しないという考えのもと、お客様との関係構築に努めてきました。この長所により、自己の更なる可能性を発見し、広い視野を持つことに繋がりました。貴社インターンシップにて、更なる前進を目指しています。一方私の短所は、負けず嫌いで周囲の人々をライバル視してしまう点です。秀でた能力を持ちつつも協調性を重視し、競い合うことを望まない人を認識することが大切だと痛感しています。今後は、ライバルだけではなく同士、仲間として互いに高めあえる関係性を築く努力をしたいと考えております。</p>
